Model,AlgoVersion,Run,Warmup,Status,ErrorMsg,Timestamp,InitialStates,InitialTransitions,InitialLocalTransitions,LocalAlphabetSize,LocalControllableSize,TauLabelsSize,AllLocalTransitions,CtrlLocalTransitions,FinalStates,FinalTransitions,FinalLocalTransitions,Time_ms,GC_ms,MemBefore_MB,MemAfter_MB,MemPeak_MB,JVMHeapMax_MB,SCC_ms,Bvis_ms,InitSplit_ms,Phase1_ms,Phase2_ms,PartTotal_ms,MainLoopIters,BuildStates_ms,BuildTrans_ms,BuildTotal_ms
states_1369_iter_15_1776419435448.lts,v3fix,1,false,OK,,2026-07-02T04:55:17.537325591Z,1369,85491,38748,94,33,61,69382,30634,1344,84642,38372,26682.2597,341,320.7074,940.8664,1051.9088,3970.0000,15.1931,20.1900,33.2905,3145.7183,21904.9345,25123.1603,82471,0.3530,115.5011,115.8542
states_1369_iter_15_1776419435448.lts,v3fix,2,false,OK,,2026-07-02T04:55:44.669854812Z,1369,85491,38748,94,33,61,69382,30634,1344,84642,38372,27513.2749,319,326.7765,735.3759,1067.9140,3970.0000,15.4251,20.1979,33.6594,3172.6947,22703.0908,25949.0513,82471,0.3511,115.2569,115.6080
states_1375_iter_17_1776398411236.lts,v3fix,0,true,OK,,2026-07-02T04:56:17.184688131Z,1375,5885,2097,22,8,13,3249,1152,1375,5885,2096,305.5652,0,247.9312,595.9312,591.9312,3970.0000,1.2944,1.7992,2.3165,111.3456,153.9823,271.2653,7820,0.3216,8.1794,8.5011
states_1375_iter_17_1776398411236.lts,v3fix,1,false,OK,,2026-07-02T04:56:17.890958353Z,1375,5885,2097,22,8,13,3249,1152,1375,5885,2096,330.2272,0,248.3519,596.3519,558.3519,3970.0000,1.7919,2.4458,3.2069,123.2730,159.5648,290.8874,7820,0.3285,8.2265,8.5549
states_1375_iter_17_1776398411236.lts,v3fix,2,false,OK,,2026-07-02T04:56:18.619212583Z,1375,5885,2097,22,8,13,3249,1152,1375,5885,2096,318.7257,0,248.7732,596.7732,576.7732,3970.0000,1.4426,2.0481,2.6527,118.7639,155.1870,280.6670,7820,0.3568,8.1677,8.5245
states_1379_iter_23_1776435453263.lts,v3fix,0,true,OK,,2026-07-02T04:57:52.158260037Z,1379,43677,0,0,0,0,0,0,989,31229,0,3991.8102,63,282.1896,898.0949,942.2821,3970.0000,6.2848,7.1840,21.3789,856.0670,2623.7314,3517.3637,66559,0.3418,46.8394,47.1812
states_1379_iter_23_1776435453263.lts,v3fix,1,false,OK,,2026-07-02T04:57:56.592272614Z,1379,43677,0,0,0,0,0,0,989,31229,0,4293.1412,58,285.5166,427.0084,1583.6151,3970.0000,6.2452,7.1810,21.1798,932.1443,2846.6445,3816.0944,66559,0.3346,46.8899,47.2245
states_1379_iter_23_1776435453263.lts,v3fix,2,false,OK,,2026-07-02T04:58:01.322551250Z,1379,43677,0,0,0,0,0,0,989,31229,0,3932.9727,64,288.7187,521.0296,938.8262,3970.0000,6.1947,7.1483,21.4018,873.9269,2551.6116,3463.0445,66559,0.4194,51.5888,52.0083
states_1395_iter_15_1776428248260.lts,v3fix,0,true,OK,,2026-07-02T04:58:38.837200541Z,1395,23435,0,0,0,0,0,0,1347,22703,0,1965.1652,39,297.9239,849.9260,932.4521,3970.0000,3.6015,4.1022,11.1381,356.4962,1396.9661,1774.3383,48453,0.3704,30.3323,30.7027
states_1395_iter_15_1776428248260.lts,v3fix,1,false,OK,,2026-07-02T04:58:41.263199874Z,1395,23435,0,0,0,0,0,0,1347,22703,0,2191.5074,42,299.6623,837.3134,911.6623,3970.0000,3.6108,4.0885,11.0207,398.9826,1561.0554,1980.7730,48453,0.7774,40.0347,40.8120
states_1395_iter_15_1776428248260.lts,v3fix,2,false,OK,,2026-07-02T04:58:43.910425537Z,1395,23435,0,0,0,0,0,0,1347,22703,0,1996.9444,40,301.5395,821.4014,911.5395,3970.0000,3.5828,4.0950,11.0063,359.7408,1415.4959,1795.9350,48453,0.3944,30.7301,31.1245
states_139_iter_9_1776412229456.lts,v3fix,0,true,OK,,2026-07-02T04:58:46.482808763Z,139,1359,226,8,2,6,338,112,127,1268,212,39.4545,0,282.4080,322.4080,282.4080,3970.0000,0.2078,0.2719,0.5116,16.1735,15.5505,32.8391,1794,0.0852,1.8420,1.9272
states_139_iter_9_1776412229456.lts,v3fix,1,false,OK,,2026-07-02T04:58:46.963113488Z,139,1359,226,8,2,6,338,112,127,1268,212,42.3003,0,282.4818,322.4818,282.4818,3970.0000,0.2249,0.2861,0.5410,17.3288,16.8774,35.3920,1794,0.0917,2.0046,2.0963
states_139_iter_9_1776412229456.lts,v3fix,2,false,OK,,2026-07-02T04:58:47.449566683Z,139,1359,226,8,2,6,338,112,127,1268,212,42.4580,0,282.5555,322.5555,282.5555,3970.0000,0.2126,0.2912,0.5408,17.4073,16.8756,35.4597,1794,0.0925,2.0065,2.0990
states_13_iter_16_1776396027315.lts,v3fix,0,true,OK,,2026-07-02T04:58:47.946364847Z,13,70,0,4,4,0,28,28,13,70,0,1.8052,0,281.0500,283.0500,281.0500,3970.0000,0.0329,0.0349,0.0911,0.4591,0.2059,0.8589,133,0.0480,0.1090,0.1569
states_13_iter_16_1776396027315.lts,v3fix,1,false,OK,,2026-07-02T04:58:48.391565374Z,13,70,0,4,4,0,28,28,13,70,0,1.6941,0,281.0539,283.0539,281.0539,3970.0000,0.0312,0.0327,0.0700,0.4184,0.2003,0.7853,133,0.0454,0.0997,0.1452
states_13_iter_16_1776396027315.lts,v3fix,2,false,OK,,2026-07-02T04:58:48.840296871Z,13,70,0,4,4,0,28,28,13,70,0,1.6667,0,281.0578,283.0578,281.0578,3970.0000,0.0333,0.0336,0.0848,0.4197,0.1911,0.7962,133,0.0462,0.1027,0.1488
states_13_iter_1_1776447794635.lts,v3fix,0,true,OK,,2026-07-02T04:58:49.290340933Z,13,16,0,0,0,0,0,0,10,13,0,0.9743,0,281.0333,281.0333,281.0333,3970.0000,0.0378,0.0262,0.0487,0.1350,0.0413,0.3183,28,0.0617,0.0250,0.0867
states_13_iter_1_1776447794635.lts,v3fix,1,false,OK,,2026-07-02T04:58:49.736788974Z,13,16,0,0,0,0,0,0,10,13,0,1.0180,0,281.0352,281.0352,281.0352,3970.0000,0.0351,0.0298,0.0536,0.1407,0.0425,0.3346,28,0.0440,0.0286,0.0726
states_13_iter_1_1776447794635.lts,v3fix,2,false,OK,,2026-07-02T04:58:50.173736782Z,13,16,0,0,0,0,0,0,10,13,0,1.0366,0,281.0363,281.0363,281.0363,3970.0000,0.0295,0.0302,0.0565,0.1527,0.0462,0.3491,28,0.0449,0.0286,0.0736
states_13_iter_2_1776447794749.lts,v3fix,0,true,OK,,2026-07-02T04:58:50.624002281Z,13,16,0,0,0,0,0,0,10,13,0,1.0479,0,281.0383,281.0383,281.0383,3970.0000,0.0280,0.0292,0.0517,0.1587,0.0468,0.3459,26,0.0445,0.0282,0.0727
states_13_iter_2_1776447794749.lts,v3fix,1,false,OK,,2026-07-02T04:58:51.071501609Z,13,16,0,0,0,0,0,0,10,13,0,1.0039,0,281.0402,281.0402,281.0402,3970.0000,0.0282,0.0296,0.0522,0.1526,0.0448,0.3390,26,0.0442,0.0271,0.0713
states_13_iter_2_1776447794749.lts,v3fix,2,false,OK,,2026-07-02T04:58:51.519521188Z,13,16,0,0,0,0,0,0,10,13,0,1.0926,0,281.0412,281.0412,281.0412,3970.0000,0.0383,0.0321,0.0532,0.1613,0.0470,0.3699,26,0.0462,0.0300,0.0762
states_13_iter_3_1776447794802.lts,v3fix,0,true,OK,,2026-07-02T04:58:51.974647605Z,13,16,0,0,0,0,0,0,10,13,0,1.0147,0,281.0435,281.0435,281.0435,3970.0000,0.0368,0.0272,0.0509,0.1460,0.0430,0.3343,27,0.0453,0.0275,0.0728
states_13_iter_3_1776447794802.lts,v3fix,1,false,OK,,2026-07-02T04:58:52.427866926Z,13,16,0,0,0,0,0,0,10,13,0,1.0578,0,281.0454,281.0454,281.0454,3970.0000,0.0283,0.0288,0.0524,0.1570,0.0464,0.3451,27,0.0464,0.0294,0.0757
states_13_iter_3_1776447794802.lts,v3fix,2,false,OK,,2026-07-02T04:58:52.875328234Z,13,16,0,0,0,0,0,0,10,13,0,1.1594,0,281.0464,281.0464,281.0464,3970.0000,0.0377,0.0389,0.0673,0.1997,0.0619,0.4451,27,0.0519,0.0351,0.0870
states_13_iter_4_1776447794855.lts,v3fix,0,true,OK,,2026-07-02T04:58:53.335298628Z,13,16,0,0,0,0,0,0,10,13,0,1.0158,0,281.0484,281.0484,281.0484,3970.0000,0.0266,0.0278,0.0506,0.1415,0.0550,0.3318,27,0.0447,0.0292,0.0739
states_13_iter_4_1776447794855.lts,v3fix,1,false,OK,,2026-07-02T04:58:53.788356290Z,13,16,0,0,0,0,0,0,10,13,0,1.0251,0,281.0503,281.0503,281.0503,3970.0000,0.0446,0.0385,0.0500,0.1397,0.0412,0.3636,27,0.0429,0.0268,0.0698
states_13_iter_4_1776447794855.lts,v3fix,2,false,OK,,2026-07-02T04:58:54.231132940Z,13,16,0,0,0,0,0,0,10,13,0,1.0594,0,281.0513,281.0513,281.0513,3970.0000,0.0384,0.0292,0.0509,0.1490,0.0445,0.3442,27,0.0451,0.0287,0.0737
states_13_iter_5_1776447794906.lts,v3fix,0,true,OK,,2026-07-02T04:58:54.676487259Z,13,16,0,0,0,0,0,0,10,13,0,0.9929,0,281.0533,281.0533,281.0533,3970.0000,0.0263,0.0277,0.0509,0.1447,0.0429,0.3222,25,0.0422,0.0264,0.0687
states_13_iter_5_1776447794906.lts,v3fix,1,false,OK,,2026-07-02T04:58:55.136408542Z,13,16,0,0,0,0,0,0,10,13,0,1.0296,0,281.0553,281.0553,281.0553,3970.0000,0.0286,0.0297,0.0518,0.1635,0.0432,0.3500,25,0.0431,0.0276,0.0707
states_13_iter_5_1776447794906.lts,v3fix,2,false,OK,,2026-07-02T04:58:55.577057612Z,13,16,0,0,0,0,0,0,10,13,0,0.9816,0,281.0563,281.0563,281.0563,3970.0000,0.0244,0.0262,0.0482,0.1418,0.0419,0.3116,25,0.0422,0.0263,0.0685
states_13_iter_6_1776447794956.lts,v3fix,0,true,OK,,2026-07-02T04:58:56.032376576Z,13,16,0,0,0,0,0,0,10,13,0,1.0484,0,281.0583,281.0583,281.0583,3970.0000,0.0282,0.0285,0.0510,0.1512,0.0450,0.3346,27,0.0434,0.0269,0.0704
states_13_iter_6_1776447794956.lts,v3fix,1,false,OK,,2026-07-02T04:58:56.471285468Z,13,16,0,0,0,0,0,0,10,13,0,0.9921,0,281.0602,281.0602,281.0602,3970.0000,0.0272,0.0279,0.0507,0.1495,0.0443,0.3311,27,0.0430,0.0262,0.0692
states_13_iter_6_1776447794956.lts,v3fix,2,false,OK,,2026-07-02T04:58:56.910324212Z,13,16,0,0,0,0,0,0,10,13,0,0.9941,0,281.0612,281.0612,281.0612,3970.0000,0.0281,0.0274,0.0514,0.1629,0.0450,0.3462,27,0.0420,0.0264,0.0684
states_13_iter_7_1776447795004.lts,v3fix,0,true,OK,,2026-07-02T04:58:57.366098824Z,13,16,0,0,0,0,0,0,10,13,0,1.0013,0,281.0632,281.0632,281.0632,3970.0000,0.0272,0.0270,0.0500,0.1438,0.0416,0.3210,25,0.0435,0.0265,0.0701
states_13_iter_7_1776447795004.lts,v3fix,1,false,OK,,2026-07-02T04:58:57.827662595Z,13,16,0,0,0,0,0,0,10,13,0,1.0298,0,281.0652,281.0652,281.0652,3970.0000,0.0272,0.0282,0.0490,0.1429,0.0419,0.3191,25,0.0428,0.0261,0.0689
states_13_iter_7_1776447795004.lts,v3fix,2,false,OK,,2026-07-02T04:58:58.275294450Z,13,16,0,0,0,0,0,0,10,13,0,1.0556,0,281.0662,281.0662,281.0662,3970.0000,0.0297,0.0297,0.0513,0.1538,0.0574,0.3540,25,0.0454,0.0285,0.0739
states_13_iter_8_1776447795050.lts,v3fix,0,true,OK,,2026-07-02T04:58:58.723941091Z,13,16,0,0,0,0,0,0,10,13,0,0.9838,0,281.0682,281.0682,281.0682,3970.0000,0.0287,0.0276,0.0504,0.1384,0.0413,0.3180,27,0.0436,0.0262,0.0698
states_13_iter_8_1776447795050.lts,v3fix,1,false,OK,,2026-07-02T04:58:59.183289759Z,13,16,0,0,0,0,0,0,10,13,0,1.0332,0,281.0701,281.0701,281.0701,3970.0000,0.0298,0.0296,0.0533,0.1485,0.0443,0.3380,27,0.0453,0.0381,0.0834
states_13_iter_8_1776447795050.lts,v3fix,2,false,OK,,2026-07-02T04:58:59.629814186Z,13,16,0,0,0,0,0,0,10,13,0,0.9568,0,281.0711,281.0711,281.0711,3970.0000,0.0292,0.0293,0.0518,0.1496,0.0418,0.3341,27,0.0431,0.0255,0.0686
states_142_iter_11_1776396499994.lts,v3fix,0,true,OK,,2026-07-02T04:59:00.102829078Z,142,516,240,12,8,2,292,52,142,516,120,12.3175,0,281.9915,293.9915,281.9915,3970.0000,0.1134,0.1402,0.2621,5.1343,3.1795,8.9164,851,0.0875,0.8520,0.9395
states_142_iter_11_1776396499994.lts,v3fix,1,false,OK,,2026-07-02T04:59:00.552977028Z,142,516,240,12,8,2,292,52,142,516,120,12.2216,0,282.0205,294.0205,282.0205,3970.0000,0.1110,0.1401,0.2634,5.0837,3.1226,8.8137,851,0.0849,0.8486,0.9335
states_142_iter_11_1776396499994.lts,v3fix,2,false,OK,,2026-07-02T04:59:01.011564537Z,142,516,240,12,8,2,292,52,142,516,120,11.8858,0,282.0491,294.0491,282.0491,3970.0000,0.1123,0.1403,0.2630,4.9496,3.0288,8.5782,851,0.0865,0.8492,0.9357
states_142_iter_11_1776398372310.lts,v3fix,0,true,OK,,2026-07-02T04:59:01.551813920Z,142,674,44,7,2,5,54,10,142,674,44,15.2862,0,282.2672,296.2672,282.2672,3970.0000,0.1185,0.1610,0.2895,6.3940,4.3856,11.4485,1176,0.0866,1.0670,1.1535
states_142_iter_11_1776398372310.lts,v3fix,1,false,OK,,2026-07-02T04:59:02.007598229Z,142,674,44,7,2,5,54,10,142,674,44,15.7098,0,282.3041,296.3041,282.3041,3970.0000,0.1237,0.1725,0.3162,6.5504,4.5257,11.7936,1176,0.0881,1.0646,1.1527
states_142_iter_11_1776398372310.lts,v3fix,2,false,OK,,2026-07-02T04:59:02.469240030Z,142,674,44,7,2,5,54,10,142,674,44,15.9198,0,282.3411,296.3411,282.3411,3970.0000,0.1239,0.1716,0.3212,6.6331,4.5823,11.9380,1176,0.0880,1.0688,1.1568
states_144_iter_12_1776398376440.lts,v3fix,0,true,OK,,2026-07-02T04:59:03.070571179Z,144,1060,32,4,0,4,32,0,144,1060,32,24.7322,0,282.7163,310.7163,282.7163,3970.0000,0.1480,0.1975,0.4466,10.5253,8.3868,19.8242,1795,0.0828,1.3943,1.4771
states_144_iter_12_1776398376440.lts,v3fix,1,false,OK,,2026-07-02T04:59:03.533106714Z,144,1060,32,4,0,4,32,0,144,1060,32,26.1242,0,282.7748,310.7748,282.7748,3970.0000,0.1440,0.1950,0.4475,11.1191,8.9936,21.0260,1795,0.0870,1.5052,1.5923
states_144_iter_12_1776398376440.lts,v3fix,2,false,OK,,2026-07-02T04:59:03.997490803Z,144,1060,32,4,0,4,32,0,144,1060,32,28.3983,0,282.8335,310.8335,282.8335,3970.0000,0.1551,0.2054,0.4831,12.1030,9.8494,22.9332,1795,0.0929,1.6509,1.7437
states_144_iter_24_1776466178294.lts,v3fix,0,true,OK,,2026-07-02T04:59:04.551014296Z,144,920,312,5,1,2,344,32,144,920,216,22.6126,0,282.9907,310.9907,282.9907,3970.0000,0.1995,0.2261,0.3277,10.5422,6.4163,17.8261,1792,0.0798,1.1635,1.2433
states_144_iter_24_1776466178294.lts,v3fix,1,false,OK,,2026-07-02T04:59:05.009057216Z,144,920,312,5,1,2,344,32,144,920,216,22.7016,0,283.0418,311.0418,283.0418,3970.0000,0.1359,0.2058,0.3188,10.8439,6.6269,18.2469,1792,0.0785,1.2077,1.2861
states_144_iter_24_1776466178294.lts,v3fix,2,false,OK,,2026-07-02T04:59:05.465012334Z,144,920,312,5,1,2,344,32,144,920,216,25.7981,0,283.0929,311.0929,283.0929,3970.0000,0.1559,0.2426,0.3634,12.2367,7.7616,20.8937,1792,0.0886,1.4239,1.5125
states_144_iter_28_1776396036791.lts,v3fix,0,true,OK,,2026-07-02T04:59:06.205897899Z,144,1352,0,22,22,0,800,800,144,1352,0,52.2312,0,283.8572,341.8572,283.8572,3970.0000,0.1993,0.2288,0.5876,16.9102,26.4672,44.5669,2635,0.0938,2.2468,2.3407
states_144_iter_28_1776396036791.lts,v3fix,1,false,OK,,2026-07-02T04:59:06.698610838Z,144,1352,0,22,22,0,800,800,144,1352,0,48.0282,0,283.9315,341.9315,283.9315,3970.0000,0.1864,0.2175,0.5394,15.5533,24.3089,40.9630,2635,0.0863,2.0579,2.1441
states_144_iter_28_1776396036791.lts,v3fix,2,false,OK,,2026-07-02T04:59:07.190040563Z,144,1352,0,22,22,0,800,800,144,1352,0,52.6568,0,284.0058,342.0058,284.0058,3970.0000,0.2246,0.2542,0.6323,17.2414,26.5131,45.0413,2635,0.0928,2.2516,2.3444
states_144_iter_32_1776396056002.lts,v3fix,0,true,OK,,2026-07-02T04:59:07.966441878Z,144,1592,0,33,33,0,1040,1040,144,1592,0,87.0715,0,284.5314,386.5314,284.5314,3970.0000,0.2514,0.2746,0.7959,20.3873,55.8033,77.7220,3125,0.1022,2.9200,3.0222
states_144_iter_32_1776396056002.lts,v3fix,1,false,OK,,2026-07-02T04:59:08.493281295Z,144,1592,0,33,33,0,1040,1040,144,1592,0,81.2678,0,284.6181,386.6181,284.6181,3970.0000,0.2301,0.2584,0.7461,18.8505,52.1568,72.4420,3125,0.0946,2.6551,2.7497
states_144_iter_32_1776396056002.lts,v3fix,2,false,OK,,2026-07-02T04:59:09.021447129Z,144,1592,0,33,33,0,1040,1040,144,1592,0,89.8599,0,284.7048,386.7048,284.7048,3970.0000,0.3205,0.3357,0.8539,20.6973,57.7100,80.1315,3125,0.1027,2.9218,3.0244
states_144_iter_5_1776410679654.lts,v3fix,0,true,OK,,2026-07-02T04:59:09.597407538Z,144,397,96,10,2,8,216,120,142,395,96,9.4152,0,283.4076,291.4076,283.4076,3970.0000,0.0948,0.1448,0.1962,4.8973,1.4624,6.8726,666,0.0822,0.5860,0.6683
states_144_iter_5_1776410679654.lts,v3fix,1,false,OK,,2026-07-02T04:59:10.051691175Z,144,397,96,10,2,8,216,120,142,395,96,8.6391,0,283.4296,291.4296,283.4296,3970.0000,0.1069,0.1405,0.1976,4.3983,1.2710,6.1888,666,0.0762,0.5212,0.5974
states_144_iter_5_1776410679654.lts,v3fix,2,false,OK,,2026-07-02T04:59:10.511290381Z,144,397,96,10,2,8,216,120,142,395,96,9.6255,0,283.4517,291.4517,283.4517,3970.0000,0.1029,0.1565,0.2103,4.9677,1.4575,6.9754,666,0.0816,0.6134,0.6950
states_144_iter_6_1776410709746.lts,v3fix,0,true,OK,,2026-07-02T04:59:11.002046258Z,144,397,96,10,2,8,216,120,142,395,96,8.8698,0,283.5185,291.5185,283.5185,3970.0000,0.0898,0.1364,0.1840,4.9247,1.0416,6.4477,622,0.0776,0.5435,0.6211
states_144_iter_6_1776410709746.lts,v3fix,1,false,OK,,2026-07-02T04:59:11.464088625Z,144,397,96,10,2,8,216,120,142,395,96,9.7593,0,283.5406,291.5406,283.5406,3970.0000,0.1024,0.1569,0.2146,5.3539,1.1230,7.0286,622,0.1003,0.6479,0.7482
states_144_iter_6_1776410709746.lts,v3fix,2,false,OK,,2026-07-02T04:59:11.918281246Z,144,397,96,10,2,8,216,120,142,395,96,9.1021,0,283.5626,291.5626,283.5626,3970.0000,0.0965,0.1444,0.2013,4.9876,1.0688,6.5733,622,0.0826,0.5842,0.6668
states_144_iter_7_1776411566051.lts,v3fix,0,true,OK,,2026-07-02T04:59:12.416971911Z,144,397,96,10,2,8,216,120,142,395,96,10.6505,0,283.6293,293.6293,283.6293,3970.0000,0.1046,0.1574,0.2139,5.5764,1.7634,7.8992,662,0.0915,0.6712,0.7627
states_144_iter_7_1776411566051.lts,v3fix,1,false,OK,,2026-07-02T04:59:12.876261714Z,144,397,96,10,2,8,216,120,142,395,96,10.0150,0,283.6513,293.6513,283.6513,3970.0000,0.0954,0.1441,0.1957,5.3050,1.6318,7.4495,662,0.0810,0.6161,0.6971
states_144_iter_7_1776411566051.lts,v3fix,2,false,OK,,2026-07-02T04:59:13.337213111Z,144,397,96,10,2,8,216,120,142,395,96,9.6224,0,283.6734,293.6734,283.6734,3970.0000,0.0967,0.1423,0.1978,5.0194,1.5436,7.0756,662,0.0827,0.5990,0.6817
states_14_iter_11_1776451527726.lts,v3fix,0,true,OK,,2026-07-02T04:59:14.394259404Z,14,26,6,15,1,14,8,2,11,25,6,1.1669,0,283.0808,283.0808,283.0808,3970.0000,0.0335,0.0373,0.0546,0.2377,0.0511,0.4457,40,0.0455,0.0442,0.0897
states_14_iter_11_1776451527726.lts,v3fix,1,false,OK,,2026-07-02T04:59:14.837724887Z,14,26,6,15,1,14,8,2,11,25,6,1.2206,0,283.0820,283.0820,283.0820,3970.0000,0.0354,0.0518,0.0570,0.2533,0.0546,0.4854,40,0.0473,0.0472,0.0945
states_14_iter_11_1776451527726.lts,v3fix,2,false,OK,,2026-07-02T04:59:15.285374245Z,14,26,6,15,1,14,8,2,11,25,6,1.1623,0,283.0836,283.0836,283.0836,3970.0000,0.0343,0.0360,0.0556,0.2376,0.0517,0.4469,40,0.0451,0.0433,0.0884
states_14_iter_11_1776453328327.lts,v3fix,0,true,OK,,2026-07-02T04:59:15.744975543Z,14,26,6,15,1,14,8,2,11,25,6,1.1636,0,283.0902,283.0902,283.0902,3970.0000,0.0318,0.0361,0.0551,0.2345,0.0516,0.4408,40,0.0457,0.0437,0.0894
states_14_iter_11_1776453328327.lts,v3fix,1,false,OK,,2026-07-02T04:59:16.196677265Z,14,26,6,15,1,14,8,2,11,25,6,1.1623,0,283.0917,283.0917,283.0917,3970.0000,0.0332,0.0356,0.0546,0.2362,0.0517,0.4433,40,0.0455,0.0439,0.0893
states_14_iter_11_1776453328327.lts,v3fix,2,false,OK,,2026-07-02T04:59:16.642672450Z,14,26,6,15,1,14,8,2,11,25,6,4.4883,0,283.0933,283.0933,283.0933,3970.0000,0.1355,0.1373,0.2013,1.0324,0.2450,1.8611,40,0.1731,0.2025,0.3755
states_14_iter_11_1776455128894.lts,v3fix,0,true,OK,,2026-07-02T04:59:17.116583035Z,14,26,6,15,1,14,8,2,11,25,6,1.1643,0,283.0994,283.0994,283.0994,3970.0000,0.0337,0.0354,0.0558,0.2503,0.0508,0.4589,40,0.0458,0.0438,0.0896
states_14_iter_11_1776455128894.lts,v3fix,1,false,OK,,2026-07-02T04:59:17.642122866Z,14,26,6,15,1,14,8,2,11,25,6,1.1653,0,283.1009,283.1009,283.1009,3970.0000,0.0335,0.0380,0.0559,0.2384,0.0510,0.4484,40,0.0459,0.0432,0.0891
states_14_iter_11_1776455128894.lts,v3fix,2,false,OK,,2026-07-02T04:59:18.089800651Z,14,26,6,15,1,14,8,2,11,25,6,1.1602,0,283.1025,283.1025,283.1025,3970.0000,0.0338,0.0362,0.0559,0.2382,0.0506,0.4463,40,0.0450,0.0426,0.0876
states_14_iter_11_1776456929463.lts,v3fix,0,true,OK,,2026-07-02T04:59:18.552850259Z,14,26,6,15,1,14,8,2,11,25,6,1.1737,0,283.1086,283.1086,283.1086,3970.0000,0.0315,0.0361,0.0565,0.2520,0.0548,0.4614,40,0.0446,0.0461,0.0907
states_14_iter_11_1776456929463.lts,v3fix,1,false,OK,,2026-07-02T04:59:19.004477215Z,14,26,6,15,1,14,8,2,11,25,6,1.2335,0,283.1101,283.1101,283.1101,3970.0000,0.0355,0.0364,0.0574,0.2640,0.0550,0.4800,40,0.0472,0.0473,0.0945
states_14_iter_11_1776456929463.lts,v3fix,2,false,OK,,2026-07-02T04:59:19.455955047Z,14,26,6,15,1,14,8,2,11,25,6,1.2503,0,283.1117,283.1117,283.1117,3970.0000,0.0314,0.0359,0.0558,0.2484,0.0528,0.4564,40,0.0471,0.0589,0.1059
states_14_iter_11_1776458730040.lts,v3fix,0,true,OK,,2026-07-02T04:59:19.922117361Z,14,26,6,15,1,14,8,2,11,25,6,1.1749,0,283.1177,283.1177,283.1177,3970.0000,0.0400,0.0351,0.0540,0.2333,0.0500,0.4431,40,0.0478,0.0434,0.0912
states_14_iter_11_1776458730040.lts,v3fix,1,false,OK,,2026-07-02T04:59:20.381716654Z,14,26,6,15,1,14,8,2,11,25,6,1.2402,0,283.1193,283.1193,283.1193,3970.0000,0.0410,0.0355,0.0556,0.2496,0.0535,0.4672,40,0.0471,0.0460,0.0931
states_14_iter_11_1776458730040.lts,v3fix,2,false,OK,,2026-07-02T04:59:20.825803538Z,14,26,6,15,1,14,8,2,11,25,6,1.1615,0,283.1209,283.1209,283.1209,3970.0000,0.0320,0.0363,0.0551,0.2513,0.0508,0.4568,40,0.0456,0.0438,0.0894
states_14_iter_12_1776445669317.lts,v3fix,0,true,OK,,2026-07-02T04:59:21.286668105Z,14,49,0,1,1,0,7,7,14,49,0,1.4156,0,283.1396,283.1396,283.1396,3970.0000,0.0331,0.0332,0.0648,0.2973,0.1452,0.6202,101,0.0448,0.0869,0.1317
states_14_iter_12_1776445669317.lts,v3fix,1,false,OK,,2026-07-02T04:59:21.746551504Z,14,49,0,1,1,0,7,7,14,49,0,1.4786,0,283.1427,283.1427,283.1427,3970.0000,0.0354,0.0349,0.0686,0.3177,0.1537,0.6460,101,0.0473,0.0763,0.1236
states_14_iter_12_1776445669317.lts,v3fix,2,false,OK,,2026-07-02T04:59:22.200635482Z,14,49,0,1,1,0,7,7,14,49,0,1.4983,0,283.1455,283.1455,283.1455,3970.0000,0.0356,0.0347,0.0692,0.3200,0.1667,0.6620,101,0.0472,0.0769,0.1241
states_14_iter_13_1776453328395.lts,v3fix,0,true,OK,,2026-07-02T04:59:22.667847147Z,14,26,6,15,1,14,8,2,11,25,6,1.8055,0,283.1348,283.1348,283.1348,3970.0000,0.0787,0.0555,0.0772,0.3998,0.0834,0.7366,39,0.0593,0.0663,0.1255
states_14_iter_13_1776453328395.lts,v3fix,1,false,OK,,2026-07-02T04:59:23.126584880Z,14,26,6,15,1,14,8,2,11,25,6,1.1914,0,283.1364,283.1364,283.1364,3970.0000,0.0336,0.0354,0.0545,0.2550,0.0550,0.4644,39,0.0453,0.0443,0.0896
states_14_iter_13_1776453328395.lts,v3fix,2,false,OK,,2026-07-02T04:59:23.570882266Z,14,26,6,15,1,14,8,2,11,25,6,1.2520,0,283.1379,283.1379,283.1379,3970.0000,0.0356,0.0378,0.0580,0.2822,0.0588,0.5057,39,0.0472,0.0484,0.0956
states_14_iter_13_1776455128964.lts,v3fix,0,true,OK,,2026-07-02T04:59:24.026814977Z,14,26,6,15,1,14,8,2,11,25,6,1.2604,0,283.1440,283.1440,283.1440,3970.0000,0.0345,0.0374,0.0577,0.2840,0.0582,0.5042,39,0.0469,0.0465,0.0934
states_14_iter_13_1776455128964.lts,v3fix,1,false,OK,,2026-07-02T04:59:24.483655227Z,14,26,6,15,1,14,8,2,11,25,6,1.2492,0,283.1456,283.1456,283.1456,3970.0000,0.0336,0.0373,0.0570,0.2734,0.0590,0.4927,39,0.0479,0.0467,0.0946
states_14_iter_13_1776455128964.lts,v3fix,2,false,OK,,2026-07-02T04:59:24.936700274Z,14,26,6,15,1,14,8,2,11,25,6,1.1790,0,283.1471,283.1471,283.1471,3970.0000,0.0334,0.0350,0.0564,0.2660,0.0552,0.4786,39,0.0455,0.0435,0.0890
