Model,AlgoVersion,Run,Warmup,Status,ErrorMsg,Timestamp,InitialStates,InitialTransitions,InitialLocalTransitions,LocalAlphabetSize,LocalControllableSize,TauLabelsSize,AllLocalTransitions,CtrlLocalTransitions,FinalStates,FinalTransitions,FinalLocalTransitions,Time_ms,GC_ms,MemBefore_MB,MemAfter_MB,MemPeak_MB,JVMHeapMax_MB,SCC_ms,Bvis_ms,InitSplit_ms,Phase1_ms,Phase2_ms,PartTotal_ms,MainLoopIters,BuildStates_ms,BuildTrans_ms,BuildTotal_ms
states_6_iter_10_1776419431379.lts,v3c,2,false,OK,,2026-06-09T00:22:26.773626813Z,6,10,1,6,1,5,3,2,6,10,1,0.7947,0,784.0334,784.0334,784.0334,3970.0000,0.0275,0.0248,0.0412,0.1459,0.0316,0.3074,17,0.0277,0.0228,0.0505
states_6_iter_10_1776462346748.lts,v2,0,true,OK,,2026-06-09T00:22:28.038871488Z,6,15,0,1,0,1,0,0,6,15,0,0.7849,0,784.0375,784.0375,784.0375,3970.0000,0.0458,0.0290,0.0478,0.0923,0.0619,0.3016,29,0.0269,0.0286,0.0554
states_6_iter_10_1776462346748.lts,v3c,0,true,OK,,2026-06-09T00:22:29.302295466Z,6,15,0,1,0,1,0,0,6,15,0,0.8090,0,784.0385,784.0385,784.0385,3970.0000,0.0268,0.0251,0.0458,0.1245,0.0584,0.3210,25,0.0283,0.0295,0.0577
states_6_iter_10_1776462346748.lts,v2,1,false,OK,,2026-06-09T00:22:30.554942595Z,6,15,0,1,0,1,0,0,6,15,0,0.7932,0,784.0394,784.0394,784.0394,3970.0000,0.0631,0.0400,0.0466,0.0919,0.0615,0.3285,29,0.0271,0.0292,0.0563
states_6_iter_10_1776462346748.lts,v3c,1,false,OK,,2026-06-09T00:22:31.813703149Z,6,15,0,1,0,1,0,0,6,15,0,0.8263,0,784.0407,784.0407,784.0407,3970.0000,0.0348,0.0383,0.0596,0.1235,0.0424,0.3399,25,0.0288,0.0300,0.0588
states_6_iter_10_1776462346748.lts,v2,2,false,OK,,2026-06-09T00:22:33.069030991Z,6,15,0,1,0,1,0,0,6,15,0,0.8213,0,784.0416,784.0416,784.0416,3970.0000,0.0658,0.0368,0.0467,0.0951,0.0879,0.3580,29,0.0268,0.0298,0.0566
states_6_iter_10_1776462346748.lts,v3c,2,false,OK,,2026-06-09T00:22:34.323869327Z,6,15,0,1,0,1,0,0,6,15,0,0.7957,0,784.0426,784.0426,784.0426,3970.0000,0.0265,0.0251,0.0436,0.1274,0.0507,0.3097,25,0.0273,0.0291,0.0564
states_6_iter_10_1776466165409.lts,v2,0,true,OK,,2026-06-09T00:22:35.588655543Z,6,15,0,1,0,1,0,0,6,15,0,0.8238,0,784.0461,784.0461,784.0461,3970.0000,0.0508,0.0321,0.0505,0.1138,0.0681,0.3429,29,0.0292,0.0314,0.0606
states_6_iter_10_1776466165409.lts,v3c,0,true,OK,,2026-06-09T00:22:36.851857093Z,6,15,0,1,0,1,0,0,6,15,0,0.8498,0,784.0471,784.0471,784.0471,3970.0000,0.0291,0.0267,0.0493,0.1326,0.0457,0.3368,25,0.0296,0.0321,0.0617
states_6_iter_10_1776466165409.lts,v2,1,false,OK,,2026-06-09T00:22:38.111065941Z,6,15,0,1,0,1,0,0,6,15,0,0.8190,0,784.0480,784.0480,784.0480,3970.0000,0.0505,0.0316,0.0501,0.0998,0.0675,0.3263,29,0.0287,0.0312,0.0598
states_6_iter_10_1776466165409.lts,v3c,1,false,OK,,2026-06-09T00:22:39.370238224Z,6,15,0,1,0,1,0,0,6,15,0,0.7932,0,784.0493,784.0493,784.0493,3970.0000,0.0279,0.0250,0.0488,0.1270,0.0435,0.3115,25,0.0293,0.0299,0.0593
states_6_iter_10_1776466165409.lts,v2,2,false,OK,,2026-06-09T00:22:40.628542618Z,6,15,0,1,0,1,0,0,6,15,0,0.7841,0,784.0502,784.0502,784.0502,3970.0000,0.0473,0.0288,0.0524,0.0958,0.0630,0.3128,29,0.0436,0.0296,0.0732
states_6_iter_10_1776466165409.lts,v3c,2,false,OK,,2026-06-09T00:22:41.881799207Z,6,15,0,1,0,1,0,0,6,15,0,0.7875,0,784.0512,784.0512,784.0512,3970.0000,0.0277,0.0258,0.0487,0.1256,0.0443,0.3115,25,0.0285,0.0301,0.0587
states_6_iter_10_1776466179851.lts,v2,0,true,OK,,2026-06-09T00:22:43.142153187Z,6,15,0,1,0,1,0,0,6,15,0,0.7798,0,784.0540,784.0540,784.0540,3970.0000,0.0466,0.0296,0.0515,0.0952,0.0623,0.3104,29,0.0405,0.0296,0.0701
states_6_iter_10_1776466179851.lts,v3c,0,true,OK,,2026-06-09T00:22:44.401781744Z,6,15,0,1,0,1,0,0,6,15,0,1.2717,0,784.0550,784.0550,784.0550,3970.0000,0.0452,0.0430,0.0634,0.1833,0.0680,0.4747,25,0.0438,0.0460,0.0898
states_6_iter_10_1776466179851.lts,v2,1,false,OK,,2026-06-09T00:22:45.660767555Z,6,15,0,1,0,1,0,0,6,15,0,0.8295,0,784.0559,784.0559,784.0559,3970.0000,0.0539,0.0452,0.0511,0.1002,0.0663,0.3450,29,0.0287,0.0314,0.0601
states_6_iter_10_1776466179851.lts,v3c,1,false,OK,,2026-06-09T00:22:46.912073480Z,6,15,0,1,0,1,0,0,6,15,0,0.7870,0,784.0572,784.0572,784.0572,3970.0000,0.0274,0.0260,0.0451,0.1230,0.0434,0.3043,25,0.0285,0.0297,0.0582
states_6_iter_10_1776466179851.lts,v2,2,false,OK,,2026-06-09T00:22:48.175563084Z,6,15,0,1,0,1,0,0,6,15,0,0.8215,0,784.0581,784.0581,784.0581,3970.0000,0.0517,0.0316,0.0518,0.1007,0.0674,0.3296,29,0.0297,0.0315,0.0611
states_6_iter_10_1776466179851.lts,v3c,2,false,OK,,2026-06-09T00:22:49.434189297Z,6,15,0,1,0,1,0,0,6,15,0,0.8057,0,784.0591,784.0591,784.0591,3970.0000,0.0272,0.0259,0.0489,0.1431,0.0446,0.3295,25,0.0291,0.0296,0.0587
states_6_iter_11_1776419431409.lts,v2,0,true,OK,,2026-06-09T00:22:50.703930337Z,6,10,1,9,1,8,3,2,6,10,1,0.7804,0,784.0579,784.0579,784.0579,3970.0000,0.0476,0.0278,0.0621,0.1343,0.0365,0.3324,16,0.0295,0.0261,0.0556
states_6_iter_11_1776419431409.lts,v3c,0,true,OK,,2026-06-09T00:22:51.967843973Z,6,10,1,9,1,8,3,2,5,9,1,2.8955,0,784.0587,784.0587,784.0587,3970.0000,0.0943,0.0901,0.1465,0.5752,0.1189,1.1451,14,0.1079,0.0939,0.2018
states_6_iter_11_1776419431409.lts,v2,1,false,OK,,2026-06-09T00:22:53.229036994Z,6,10,1,9,1,8,3,2,6,10,1,0.7501,0,784.0593,784.0593,784.0593,3970.0000,0.0485,0.0286,0.0474,0.1276,0.0337,0.3097,16,0.0283,0.0255,0.0537
states_6_iter_11_1776419431409.lts,v3c,1,false,OK,,2026-06-09T00:22:54.567846543Z,6,10,1,9,1,8,3,2,5,9,1,0.8270,0,784.0604,784.0604,784.0604,3970.0000,0.0292,0.0254,0.0436,0.1499,0.0314,0.3167,14,0.0300,0.0244,0.0544
states_6_iter_11_1776419431409.lts,v2,2,false,OK,,2026-06-09T00:22:55.827303165Z,6,10,1,9,1,8,3,2,6,10,1,0.7995,0,784.0610,784.0610,784.0610,3970.0000,0.0456,0.0277,0.0474,0.1466,0.0318,0.3227,16,0.0388,0.0217,0.0605
states_6_iter_11_1776419431409.lts,v3c,2,false,OK,,2026-06-09T00:22:57.087834820Z,6,10,1,9,1,8,3,2,5,9,1,0.8046,0,784.0618,784.0618,784.0618,3970.0000,0.0276,0.0237,0.0451,0.1613,0.0312,0.3279,14,0.0304,0.0244,0.0548
states_6_iter_11_1776462358282.lts,v2,0,true,OK,,2026-06-09T00:22:58.348386701Z,6,10,0,1,0,1,0,0,6,10,0,0.7288,0,784.0598,784.0598,784.0598,3970.0000,0.0487,0.0293,0.0486,0.0838,0.0418,0.2759,19,0.0300,0.0254,0.0554
states_6_iter_11_1776462358282.lts,v3c,0,true,OK,,2026-06-09T00:22:59.609433157Z,6,10,0,1,0,1,0,0,6,10,0,0.7730,0,784.0605,784.0605,784.0605,3970.0000,0.0412,0.0248,0.0469,0.1370,0.0370,0.3270,17,0.0316,0.0258,0.0574
states_6_iter_11_1776462358282.lts,v2,1,false,OK,,2026-06-09T00:23:00.868926879Z,6,10,0,1,0,1,0,0,6,10,0,0.6890,0,784.0611,784.0611,784.0611,3970.0000,0.0449,0.0248,0.0466,0.0815,0.0396,0.2594,19,0.0275,0.0241,0.0516
states_6_iter_11_1776462358282.lts,v3c,1,false,OK,,2026-06-09T00:23:02.127349488Z,6,10,0,1,0,1,0,0,6,10,0,0.7392,0,784.0622,784.0622,784.0622,3970.0000,0.0285,0.0234,0.0454,0.1153,0.0343,0.2844,17,0.0294,0.0243,0.0537
states_6_iter_11_1776462358282.lts,v2,2,false,OK,,2026-06-09T00:23:03.386126924Z,6,10,0,1,0,1,0,0,6,10,0,0.6828,0,784.0628,784.0628,784.0628,3970.0000,0.0452,0.0264,0.0469,0.0798,0.0392,0.2600,19,0.0273,0.0241,0.0513
states_6_iter_11_1776462358282.lts,v3c,2,false,OK,,2026-06-09T00:23:04.644593938Z,6,10,0,1,0,1,0,0,6,10,0,0.7393,0,784.0636,784.0636,784.0636,3970.0000,0.0269,0.0236,0.0442,0.1148,0.0340,0.2822,17,0.0288,0.0398,0.0686
states_6_iter_11_1776466176841.lts,v2,0,true,OK,,2026-06-09T00:23:05.905157745Z,6,10,0,1,0,1,0,0,6,10,0,0.7143,0,784.0663,784.0663,784.0663,3970.0000,0.0455,0.0265,0.0437,0.0794,0.0389,0.2558,19,0.0275,0.0222,0.0497
states_6_iter_11_1776466176841.lts,v3c,0,true,OK,,2026-06-09T00:23:07.169225027Z,6,10,0,1,0,1,0,0,6,10,0,0.7384,0,784.0670,784.0670,784.0670,3970.0000,0.0270,0.0232,0.0443,0.1142,0.0347,0.2815,17,0.0312,0.0246,0.0558
states_6_iter_11_1776466176841.lts,v2,1,false,OK,,2026-06-09T00:23:08.427803035Z,6,10,0,1,0,1,0,0,6,10,0,0.6805,0,784.0676,784.0676,784.0676,3970.0000,0.0444,0.0251,0.0453,0.0760,0.0391,0.2530,19,0.0270,0.0244,0.0514
states_6_iter_11_1776466176841.lts,v3c,1,false,OK,,2026-06-09T00:23:09.686698632Z,6,10,0,1,0,1,0,0,6,10,0,0.7832,0,784.0687,784.0687,784.0687,3970.0000,0.0514,0.0256,0.0451,0.1202,0.0360,0.3192,17,0.0311,0.0256,0.0567
states_6_iter_11_1776466176841.lts,v2,2,false,OK,,2026-06-09T00:23:10.950130044Z,6,10,0,1,0,1,0,0,6,10,0,0.7132,0,784.0693,784.0693,784.0693,3970.0000,0.0481,0.0276,0.0473,0.0820,0.0407,0.2703,19,0.0291,0.0256,0.0547
states_6_iter_11_1776466176841.lts,v3c,2,false,OK,,2026-06-09T00:23:12.204581595Z,6,10,0,1,0,1,0,0,6,10,0,0.7388,0,784.0701,784.0701,784.0701,3970.0000,0.0433,0.0241,0.0434,0.1133,0.0341,0.2966,17,0.0296,0.0243,0.0539
states_6_iter_11_1776466180755.lts,v2,0,true,OK,,2026-06-09T00:23:13.474500252Z,6,10,0,1,0,1,0,0,6,10,0,0.7181,0,784.0720,784.0720,784.0720,3970.0000,0.0475,0.0286,0.0479,0.0835,0.0414,0.2726,19,0.0293,0.0255,0.0548
states_6_iter_11_1776466180755.lts,v3c,0,true,OK,,2026-06-09T00:23:14.738549194Z,6,10,0,1,0,1,0,0,6,10,0,0.7371,0,784.0727,784.0727,784.0727,3970.0000,0.0278,0.0245,0.0437,0.1135,0.0336,0.2811,17,0.0288,0.0379,0.0667
states_6_iter_11_1776466180755.lts,v2,1,false,OK,,2026-06-09T00:23:15.996735751Z,6,10,0,1,0,1,0,0,6,10,0,0.7357,0,784.0734,784.0734,784.0734,3970.0000,0.0486,0.0288,0.0477,0.1000,0.0414,0.2907,19,0.0294,0.0258,0.0552
states_6_iter_11_1776466180755.lts,v3c,1,false,OK,,2026-06-09T00:23:17.253948041Z,6,10,0,1,0,1,0,0,6,10,0,0.7747,0,784.0744,784.0744,784.0744,3970.0000,0.0281,0.0273,0.0448,0.1209,0.0359,0.2973,17,0.0314,0.0251,0.0565
states_6_iter_11_1776466180755.lts,v2,2,false,OK,,2026-06-09T00:23:18.518813806Z,6,10,0,1,0,1,0,0,6,10,0,0.7000,0,784.0751,784.0751,784.0751,3970.0000,0.0451,0.0267,0.0473,0.0980,0.0392,0.2796,19,0.0281,0.0238,0.0519
states_6_iter_11_1776466180755.lts,v3c,2,false,OK,,2026-06-09T00:23:19.776885902Z,6,10,0,1,0,1,0,0,6,10,0,0.8034,0,784.0758,784.0758,784.0758,3970.0000,0.0273,0.0233,0.0440,0.1944,0.0349,0.3617,17,0.0308,0.0249,0.0556
states_6_iter_12_1776462346781.lts,v2,0,true,OK,,2026-06-09T00:23:21.041426300Z,6,15,0,1,0,1,0,0,6,15,0,0.7703,0,784.0817,784.0817,784.0817,3970.0000,0.0468,0.0299,0.0512,0.0946,0.0631,0.3118,29,0.0282,0.0300,0.0582
states_6_iter_12_1776462346781.lts,v3c,0,true,OK,,2026-06-09T00:23:22.305563874Z,6,15,0,1,0,1,0,0,6,15,0,0.7855,0,784.0827,784.0827,784.0827,3970.0000,0.0282,0.0259,0.0489,0.1243,0.0424,0.3102,25,0.0292,0.0293,0.0585
states_6_iter_12_1776462346781.lts,v2,1,false,OK,,2026-06-09T00:23:23.565678998Z,6,15,0,1,0,1,0,0,6,15,0,0.7787,0,784.0836,784.0836,784.0836,3970.0000,0.0476,0.0293,0.0505,0.0939,0.0623,0.3092,29,0.0275,0.0292,0.0567
states_6_iter_12_1776462346781.lts,v3c,1,false,OK,,2026-06-09T00:23:24.824359407Z,6,15,0,1,0,1,0,0,6,15,0,0.7969,0,784.0849,784.0849,784.0849,3970.0000,0.0275,0.0253,0.0481,0.1245,0.0570,0.3225,25,0.0292,0.0294,0.0586
states_6_iter_12_1776462346781.lts,v2,2,false,OK,,2026-06-09T00:23:26.083945963Z,6,15,0,1,0,1,0,0,6,15,0,0.8121,0,784.0858,784.0858,784.0858,3970.0000,0.0515,0.0313,0.0523,0.0996,0.0681,0.3301,29,0.0286,0.0312,0.0598
states_6_iter_12_1776462346781.lts,v3c,2,false,OK,,2026-06-09T00:23:27.342529125Z,6,15,0,1,0,1,0,0,6,15,0,0.8001,0,784.0868,784.0868,784.0868,3970.0000,0.0276,0.0271,0.0475,0.1242,0.0424,0.3095,25,0.0291,0.0287,0.0578
states_6_iter_12_1776466165442.lts,v2,0,true,OK,,2026-06-09T00:23:28.615845676Z,6,15,0,1,0,1,0,0,6,15,0,0.8093,0,784.0903,784.0903,784.0903,3970.0000,0.0599,0.0368,0.0524,0.1105,0.0631,0.3535,29,0.0268,0.0297,0.0565
states_6_iter_12_1776466165442.lts,v3c,0,true,OK,,2026-06-09T00:23:29.955868519Z,6,15,0,1,0,1,0,0,6,15,0,0.8095,0,784.0913,784.0913,784.0913,3970.0000,0.0347,0.0389,0.0441,0.1215,0.0407,0.3233,25,0.0282,0.0297,0.0579
states_6_iter_12_1776466165442.lts,v2,1,false,OK,,2026-06-09T00:23:31.214674863Z,6,15,0,1,0,1,0,0,6,15,0,0.8073,0,784.0922,784.0922,784.0922,3970.0000,0.0701,0.0304,0.0458,0.0902,0.0618,0.3235,29,0.0262,0.0291,0.0554
states_6_iter_12_1776466165442.lts,v3c,1,false,OK,,2026-06-09T00:23:32.476275057Z,6,15,0,1,0,1,0,0,6,15,0,0.9554,0,784.0935,784.0935,784.0935,3970.0000,0.0400,0.0328,0.0613,0.1710,0.0611,0.4197,25,0.0424,0.0391,0.0814
states_6_iter_12_1776466165442.lts,v2,2,false,OK,,2026-06-09T00:23:33.735677341Z,6,15,0,1,0,1,0,0,6,15,0,0.8100,0,784.0944,784.0944,784.0944,3970.0000,0.0604,0.0420,0.0619,0.0929,0.0633,0.3479,29,0.0273,0.0298,0.0570
states_6_iter_12_1776466165442.lts,v3c,2,false,OK,,2026-06-09T00:23:34.995970261Z,6,15,0,1,0,1,0,0,6,15,0,0.8272,0,784.0955,784.0955,784.0955,3970.0000,0.0349,0.0375,0.0439,0.1220,0.0412,0.3213,25,0.0277,0.0295,0.0571
states_6_iter_12_1776466179886.lts,v2,0,true,OK,,2026-06-09T00:23:36.262195867Z,6,15,0,1,0,1,0,0,6,15,0,0.7845,0,784.0982,784.0982,784.0982,3970.0000,0.0460,0.0273,0.0480,0.1117,0.0622,0.3220,29,0.0279,0.0305,0.0584
states_6_iter_12_1776466179886.lts,v3c,0,true,OK,,2026-06-09T00:23:37.526815278Z,6,15,0,1,0,1,0,0,6,15,0,0.8369,0,784.0992,784.0992,784.0992,3970.0000,0.0286,0.0271,0.0504,0.1331,0.0449,0.3259,25,0.0434,0.0312,0.0745
states_6_iter_12_1776466179886.lts,v2,1,false,OK,,2026-06-09T00:23:38.780782899Z,6,15,0,1,0,1,0,0,6,15,0,0.7805,0,784.1001,784.1001,784.1001,3970.0000,0.0468,0.0289,0.0502,0.0942,0.0623,0.3082,29,0.0283,0.0294,0.0577
states_6_iter_12_1776466179886.lts,v3c,1,false,OK,,2026-06-09T00:23:40.041180686Z,6,15,0,1,0,1,0,0,6,15,0,0.8408,0,784.1014,784.1014,784.1014,3970.0000,0.0285,0.0271,0.0623,0.1296,0.0443,0.3333,25,0.0300,0.0315,0.0615
states_6_iter_12_1776466179886.lts,v2,2,false,OK,,2026-06-09T00:23:41.299051334Z,6,15,0,1,0,1,0,0,6,15,0,0.8222,0,784.1023,784.1023,784.1023,3970.0000,0.0481,0.0310,0.0491,0.0985,0.0669,0.3207,29,0.0282,0.0308,0.0590
states_6_iter_12_1776466179886.lts,v3c,2,false,OK,,2026-06-09T00:23:42.558294903Z,6,15,0,1,0,1,0,0,6,15,0,0.8263,0,784.1033,784.1033,784.1033,3970.0000,0.0292,0.0263,0.0464,0.1547,0.0461,0.3441,25,0.0305,0.0320,0.0625
states_6_iter_13_1776396025762.lts,v2,0,true,OK,,2026-06-09T00:23:43.824230249Z,6,32,0,2,2,0,12,12,6,32,0,1.0616,0,784.1274,784.1274,784.1274,3970.0000,0.0507,0.0299,0.0564,0.1663,0.1727,0.5062,66,0.0286,0.0681,0.0967
states_6_iter_13_1776396025762.lts,v3c,0,true,OK,,2026-06-09T00:23:45.092730188Z,6,32,0,2,2,0,12,12,6,32,0,1.0353,0,784.1293,784.1293,784.1293,3970.0000,0.0329,0.0293,0.0586,0.1899,0.0961,0.4489,45,0.0319,0.0582,0.0901
states_6_iter_13_1776396025762.lts,v2,1,false,OK,,2026-06-09T00:23:46.349904870Z,6,32,0,2,2,0,12,12,6,32,0,1.0605,0,784.1312,784.1312,784.1312,3970.0000,0.0514,0.0440,0.0553,0.1644,0.1714,0.5156,66,0.0280,0.0539,0.0819
states_6_iter_13_1776396025762.lts,v3c,1,false,OK,,2026-06-09T00:23:47.613266693Z,6,32,0,2,2,0,12,12,6,32,0,0.9813,0,784.1334,784.1334,784.1334,3970.0000,0.0311,0.0251,0.0544,0.1765,0.0879,0.4126,45,0.0307,0.0541,0.0848
states_6_iter_13_1776396025762.lts,v2,2,false,OK,,2026-06-09T00:23:48.873062832Z,6,32,0,2,2,0,12,12,6,32,0,1.0571,0,784.1352,784.1352,784.1352,3970.0000,0.0532,0.0297,0.0550,0.1655,0.1749,0.5073,66,0.0284,0.0537,0.0822
states_6_iter_13_1776396025762.lts,v3c,2,false,OK,,2026-06-09T00:23:50.132725556Z,6,32,0,2,2,0,12,12,6,32,0,1.0344,0,784.1371,784.1371,784.1371,3970.0000,0.0324,0.0287,0.0584,0.1890,0.0808,0.4303,45,0.0317,0.0587,0.0904
states_6_iter_13_1776466176876.lts,v2,0,true,OK,,2026-06-09T00:23:51.398234493Z,6,10,0,1,0,1,0,0,6,10,0,0.7128,0,784.1145,784.1145,784.1145,3970.0000,0.0466,0.0275,0.0469,0.0804,0.0403,0.2657,19,0.0283,0.0251,0.0533
states_6_iter_13_1776466176876.lts,v3c,0,true,OK,,2026-06-09T00:23:52.668666787Z,6,10,0,1,0,1,0,0,6,10,0,0.7614,0,784.1152,784.1152,784.1152,3970.0000,0.0283,0.0260,0.0447,0.1200,0.0366,0.2962,17,0.0307,0.0244,0.0551
states_6_iter_13_1776466176876.lts,v2,1,false,OK,,2026-06-09T00:23:53.933526632Z,6,10,0,1,0,1,0,0,6,10,0,0.6839,0,784.1158,784.1158,784.1158,3970.0000,0.0454,0.0275,0.0475,0.0788,0.0382,0.2603,19,0.0278,0.0242,0.0520
states_6_iter_13_1776466176876.lts,v3c,1,false,OK,,2026-06-09T00:23:55.191639643Z,6,10,0,1,0,1,0,0,6,10,0,0.7390,0,784.1169,784.1169,784.1169,3970.0000,0.0272,0.0228,0.0447,0.1165,0.0349,0.2833,17,0.0290,0.0240,0.0530
states_6_iter_13_1776466176876.lts,v2,2,false,OK,,2026-06-09T00:23:56.450281717Z,6,10,0,1,0,1,0,0,6,10,0,0.6960,0,784.1175,784.1175,784.1175,3970.0000,0.0452,0.0252,0.0606,0.0771,0.0378,0.2689,19,0.0281,0.0237,0.0518
states_6_iter_13_1776466176876.lts,v3c,2,false,OK,,2026-06-09T00:23:57.709945902Z,6,10,0,1,0,1,0,0,6,10,0,0.7630,0,784.1183,784.1183,784.1183,3970.0000,0.0285,0.0258,0.0453,0.1220,0.0368,0.2983,17,0.0299,0.0241,0.0540
states_6_iter_13_1776466180790.lts,v2,0,true,OK,,2026-06-09T00:23:58.975229626Z,6,10,0,1,0,1,0,0,6,10,0,0.7183,0,784.1202,784.1202,784.1202,3970.0000,0.0497,0.0288,0.0486,0.0838,0.0413,0.2768,19,0.0290,0.0254,0.0544
states_6_iter_13_1776466180790.lts,v3c,0,true,OK,,2026-06-09T00:24:00.245705376Z,6,10,0,1,0,1,0,0,6,10,0,0.7556,0,784.1209,784.1209,784.1209,3970.0000,0.0271,0.0231,0.0453,0.1458,0.0350,0.3152,17,0.0279,0.0247,0.0526
states_6_iter_13_1776466180790.lts,v2,1,false,OK,,2026-06-09T00:24:01.504907146Z,6,10,0,1,0,1,0,0,6,10,0,0.7018,0,784.1216,784.1216,784.1216,3970.0000,0.0463,0.0277,0.0473,0.0939,0.0395,0.2785,19,0.0281,0.0241,0.0522
states_6_iter_13_1776466180790.lts,v3c,1,false,OK,,2026-06-09T00:24:02.758918326Z,6,10,0,1,0,1,0,0,6,10,0,0.7424,0,784.1226,784.1226,784.1226,3970.0000,0.0285,0.0243,0.0422,0.1285,0.0347,0.2968,17,0.0296,0.0240,0.0536
states_6_iter_13_1776466180790.lts,v2,2,false,OK,,2026-06-09T00:24:04.014869794Z,6,10,0,1,0,1,0,0,6,10,0,0.6958,0,784.1233,784.1233,784.1233,3970.0000,0.0604,0.0273,0.0455,0.0788,0.0383,0.2732,19,0.0278,0.0241,0.0519
states_6_iter_13_1776466180790.lts,v3c,2,false,OK,,2026-06-09T00:24:05.269052305Z,6,10,0,1,0,1,0,0,6,10,0,0.7228,0,784.1240,784.1240,784.1240,3970.0000,0.0265,0.0248,0.0444,0.1142,0.0340,0.2829,17,0.0297,0.0236,0.0532
states_6_iter_14_1776466165475.lts,v2,0,true,OK,,2026-06-09T00:24:06.534299584Z,6,15,0,1,0,1,0,0,6,15,0,0.9637,0,784.1310,784.1310,784.1310,3970.0000,0.0688,0.0440,0.0620,0.1327,0.1016,0.4429,29,0.0434,0.0418,0.0851
states_6_iter_14_1776466165475.lts,v3c,0,true,OK,,2026-06-09T00:24:07.794999777Z,6,15,0,1,0,1,0,0,6,15,0,2.9452,0,784.1320,784.1320,784.1320,3970.0000,0.0962,0.0950,0.1634,0.4884,0.1615,1.1617,20,0.1055,0.1282,0.2337
states_6_iter_14_1776466165475.lts,v2,1,false,OK,,2026-06-09T00:24:09.057628298Z,6,15,0,1,0,1,0,0,6,15,0,0.8020,0,784.1329,784.1329,784.1329,3970.0000,0.0617,0.0362,0.0545,0.0908,0.0604,0.3485,29,0.0275,0.0301,0.0576
states_6_iter_14_1776466165475.lts,v3c,1,false,OK,,2026-06-09T00:24:10.400095073Z,6,15,0,1,0,1,0,0,6,15,0,0.8350,0,784.1342,784.1342,784.1342,3970.0000,0.0383,0.0323,0.0468,0.1187,0.0387,0.3296,20,0.0569,0.0337,0.0906
states_6_iter_14_1776466165475.lts,v2,2,false,OK,,2026-06-09T00:24:11.662780984Z,6,15,0,1,0,1,0,0,6,15,0,0.7763,0,784.1351,784.1351,784.1351,3970.0000,0.0487,0.0287,0.0497,0.0931,0.0611,0.3083,29,0.0279,0.0297,0.0576
states_6_iter_14_1776466165475.lts,v3c,2,false,OK,,2026-06-09T00:24:12.918378962Z,6,15,0,1,0,1,0,0,6,15,0,0.7817,0,784.1361,784.1361,784.1361,3970.0000,0.0292,0.0268,0.0463,0.1219,0.0404,0.3056,20,0.0285,0.0294,0.0579
states_6_iter_14_1776466179921.lts,v2,0,true,OK,,2026-06-09T00:24:14.184182920Z,6,15,0,1,0,1,0,0,6,15,0,0.8183,0,784.1389,784.1389,784.1389,3970.0000,0.0501,0.0305,0.0535,0.1006,0.0656,0.3390,29,0.0290,0.0316,0.0606
states_6_iter_14_1776466179921.lts,v3c,0,true,OK,,2026-06-09T00:24:15.443846288Z,6,15,0,1,0,1,0,0,6,15,0,0.7930,0,784.1399,784.1399,784.1399,3970.0000,0.0283,0.0258,0.0442,0.1189,0.0387,0.2940,20,0.0283,0.0296,0.0579
states_6_iter_14_1776466179921.lts,v2,1,false,OK,,2026-06-09T00:24:16.702381644Z,6,15,0,1,0,1,0,0,6,15,0,0.7918,0,784.1408,784.1408,784.1408,3970.0000,0.0472,0.0297,0.0503,0.0923,0.0616,0.3083,29,0.0275,0.0297,0.0572
states_6_iter_14_1776466179921.lts,v3c,1,false,OK,,2026-06-09T00:24:17.961192065Z,6,15,0,1,0,1,0,0,6,15,0,0.7904,0,784.1421,784.1421,784.1421,3970.0000,0.0281,0.0252,0.0450,0.1195,0.0395,0.2963,20,0.0281,0.0299,0.0580
states_6_iter_14_1776466179921.lts,v2,2,false,OK,,2026-06-09T00:24:19.219478651Z,6,15,0,1,0,1,0,0,6,15,0,0.8229,0,784.1430,784.1430,784.1430,3970.0000,0.0521,0.0324,0.0510,0.0987,0.0653,0.3263,29,0.0304,0.0323,0.0628
states_6_iter_14_1776466179921.lts,v3c,2,false,OK,,2026-06-09T00:24:20.478815730Z,6,15,0,1,0,1,0,0,6,15,0,0.8523,0,784.1440,784.1440,784.1440,3970.0000,0.0288,0.0274,0.0476,0.1271,0.0411,0.3138,20,0.0293,0.0314,0.0606
states_6_iter_15_1776466176910.lts,v2,0,true,OK,,2026-06-09T00:24:21.750001344Z,6,10,0,1,0,1,0,0,6,10,0,0.7240,0,784.1404,784.1404,784.1404,3970.0000,0.0468,0.0267,0.0471,0.0814,0.0393,0.2643,19,0.0277,0.0246,0.0522
states_6_iter_15_1776466176910.lts,v3c,0,true,OK,,2026-06-09T00:24:23.017338567Z,6,10,0,1,0,1,0,0,6,10,0,0.7782,0,784.1411,784.1411,784.1411,3970.0000,0.0287,0.0269,0.0460,0.1207,0.0358,0.2983,19,0.0301,0.0247,0.0548
states_6_iter_15_1776466176910.lts,v2,1,false,OK,,2026-06-09T00:24:24.281397422Z,6,10,0,1,0,1,0,0,6,10,0,0.6911,0,784.1417,784.1417,784.1417,3970.0000,0.0480,0.0381,0.0471,0.0764,0.0371,0.2698,19,0.0262,0.0239,0.0501
