Model,AlgoVersion,Run,Warmup,Status,ErrorMsg,Timestamp,InitialStates,InitialTransitions,InitialLocalTransitions,LocalAlphabetSize,LocalControllableSize,TauLabelsSize,AllLocalTransitions,CtrlLocalTransitions,FinalStatesBB,FinalTransitionsBB,FinalLocalTransitionsBB,TimeBB_ms,BB_GC_ms,MemBeforeBB_MB,MemAfterBB_MB,MemPeakBB_MB,FinalStatesWSOE,FinalTransitionsWSOE,FinalLocalTransitionsWSOE,TimeWSOE_ms,WSOE_GC_ms,MemBeforeWSOE_MB,MemAfterWSOE_MB,MemPeakWSOE_MB,EqualsWSOE,JVMHeapMax_MB,BB_SCC_ms,BB_Bvis_ms,BB_InitSplit_ms,BB_Phase1_ms,BB_Phase2_ms,BB_PartTotal_ms,BB_MainLoopIters,BB_BuildStates_ms,BB_BuildTrans_ms,BB_BuildTotal_ms
states_3_iter_3_1776621867199.lts,v0,2,false,OK,,2026-06-04T04:15:24.530574095Z,3,4,0,2,0,2,0,0,3,4,0,0.5704,0,1113.0752,1113.0752,1113.0752,3,4,0,0.5703,0,1113.0760,1113.0760,1113.0760,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2140,-1,0.0282,0.0155,0.0437
states_3_iter_5_1776621125525.lts,v0,0,true,OK,,2026-06-04T04:15:28.335776770Z,3,4,0,2,0,2,0,0,3,4,0,0.5918,0,1113.0710,1113.0710,1113.0710,3,4,0,0.5878,0,1113.0717,1113.0717,1113.0717,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2181,-1,0.0277,0.0160,0.0437
states_3_iter_5_1776621125525.lts,v0,1,false,OK,,2026-06-04T04:15:32.137822410Z,3,4,0,2,0,2,0,0,3,4,0,0.5813,0,1113.0716,1113.0716,1113.0716,3,4,0,0.5918,0,1113.0725,1113.0725,1113.0725,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2250,-1,0.0284,0.0158,0.0442
states_3_iter_5_1776621125525.lts,v0,2,false,OK,,2026-06-04T04:15:35.944857380Z,3,4,0,2,0,2,0,0,3,4,0,0.5778,0,1113.0726,1113.0726,1113.0726,3,4,0,0.5868,0,1113.0733,1113.0733,1113.0733,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2134,-1,0.0276,0.0158,0.0434
states_3_iter_5_1776621127939.lts,v0,0,true,OK,,2026-06-04T04:15:39.760227360Z,3,4,0,2,0,2,0,0,3,4,0,0.6115,0,1113.0742,1113.0742,1113.0742,3,4,0,0.5996,0,1113.0750,1113.0750,1113.0750,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2392,-1,0.0292,0.0175,0.0467
states_3_iter_5_1776621127939.lts,v0,1,false,OK,,2026-06-04T04:15:43.573744748Z,3,4,0,2,0,2,0,0,3,4,0,0.6638,0,1113.0749,1113.0749,1113.0749,3,4,0,0.6409,0,1113.0758,1113.0758,1113.0758,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2672,-1,0.0534,0.0167,0.0701
states_3_iter_5_1776621127939.lts,v0,2,false,OK,,2026-06-04T04:15:47.382032719Z,3,4,0,2,0,2,0,0,3,4,0,0.6284,0,1113.0759,1113.0759,1113.0759,3,4,0,0.6123,0,1113.0766,1113.0766,1113.0766,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2537,-1,0.0294,0.0165,0.0459
states_3_iter_5_1776621133994.lts,v0,0,true,OK,,2026-06-04T04:15:51.192497446Z,3,4,0,2,0,2,0,0,3,4,0,0.6761,0,1113.0775,1113.0775,1113.0775,3,4,0,0.6562,0,1113.0783,1113.0783,1113.0783,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2624,-1,0.0417,0.0325,0.0742
states_3_iter_5_1776621133994.lts,v0,1,false,OK,,2026-06-04T04:15:55.007275818Z,3,4,0,2,0,2,0,0,3,4,0,0.6362,0,1113.1087,1113.1087,1113.1087,3,4,0,0.6096,0,1113.1237,1113.1237,1113.1237,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2462,-1,0.0282,0.0166,0.0448
states_3_iter_5_1776621133994.lts,v0,2,false,OK,,2026-06-04T04:15:58.818615448Z,3,4,0,2,0,2,0,0,3,4,0,0.6670,0,1113.1241,1113.1241,1113.1241,3,4,0,0.6507,0,1113.1248,1113.1248,1113.1248,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2620,-1,0.0470,0.0165,0.0635
states_3_iter_5_1776621151299.lts,v0,0,true,OK,,2026-06-04T04:16:02.634665881Z,3,4,0,2,0,2,0,0,3,4,0,0.6251,0,1113.1367,1113.1367,1113.1367,3,4,0,0.6406,0,1113.1375,1113.1375,1113.1375,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2540,-1,0.0286,0.0167,0.0453
states_3_iter_5_1776621151299.lts,v0,1,false,OK,,2026-06-04T04:16:06.443370533Z,3,4,0,2,0,2,0,0,3,4,0,0.6291,0,1113.1374,1113.1374,1113.1374,3,4,0,0.6341,0,1113.1383,1113.1383,1113.1383,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2575,-1,0.0287,0.0170,0.0457
states_3_iter_5_1776621151299.lts,v0,2,false,OK,,2026-06-04T04:16:10.245423541Z,3,4,0,2,0,2,0,0,3,4,0,0.5962,0,1113.1384,1113.1384,1113.1384,3,4,0,0.5983,0,1113.1392,1113.1392,1113.1392,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2425,-1,0.0275,0.0158,0.0433
states_3_iter_5_1776621259066.lts,v0,0,true,OK,,2026-06-04T04:16:14.059805718Z,3,4,0,2,0,2,0,0,3,4,0,0.6268,0,1113.1401,1113.1401,1113.1401,3,4,0,0.6505,0,1113.1408,1113.1408,1113.1408,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2558,-1,0.0289,0.0171,0.0460
states_3_iter_5_1776621259066.lts,v0,1,false,OK,,2026-06-04T04:16:17.865941045Z,3,4,0,2,0,2,0,0,3,4,0,0.6398,0,1113.1407,1113.1407,1113.1407,3,4,0,0.6449,0,1113.1416,1113.1416,1113.1416,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2569,-1,0.0292,0.0168,0.0460
states_3_iter_5_1776621259066.lts,v0,2,false,OK,,2026-06-04T04:16:21.666152861Z,3,4,0,2,0,2,0,0,3,4,0,0.6051,0,1113.1417,1113.1417,1113.1417,3,4,0,0.5806,0,1113.1424,1113.1424,1113.1424,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2400,-1,0.0269,0.0157,0.0426
states_3_iter_5_1776621675436.lts,v0,0,true,OK,,2026-06-04T04:16:25.479874124Z,3,4,0,2,0,2,0,0,3,4,0,0.6289,0,1113.1434,1113.1434,1113.1434,3,4,0,0.6472,0,1113.1441,1113.1441,1113.1441,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2555,-1,0.0287,0.0170,0.0457
states_3_iter_5_1776621675436.lts,v0,1,false,OK,,2026-06-04T04:16:29.285076855Z,3,4,0,2,0,2,0,0,3,4,0,0.6098,0,1113.1441,1113.1441,1113.1441,3,4,0,0.6410,0,1113.1449,1113.1449,1113.1449,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2538,-1,0.0276,0.0164,0.0440
states_3_iter_5_1776621675436.lts,v0,2,false,OK,,2026-06-04T04:16:33.082094625Z,3,4,0,2,0,2,0,0,3,4,0,0.5929,0,1113.1450,1113.1450,1113.1450,3,4,0,0.6129,0,1113.1458,1113.1458,1113.1458,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2411,-1,0.0275,0.0157,0.0432
states_3_iter_5_1776621867266.lts,v0,0,true,OK,,2026-06-04T04:16:36.885303854Z,3,4,0,2,0,2,0,0,3,4,0,0.5868,0,1113.1472,1113.1472,1113.1472,3,4,0,0.5907,0,1113.1480,1113.1480,1113.1480,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2159,-1,0.0280,0.0160,0.0440
states_3_iter_5_1776621867266.lts,v0,1,false,OK,,2026-06-04T04:16:40.685849275Z,3,4,0,2,0,2,0,0,3,4,0,0.5591,0,1113.1479,1113.1479,1113.1479,3,4,0,0.6024,0,1113.1487,1113.1487,1113.1487,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2184,-1,0.0272,0.0137,0.0409
states_3_iter_5_1776621867266.lts,v0,2,false,OK,,2026-06-04T04:16:44.486529346Z,3,4,0,2,0,2,0,0,3,4,0,0.6096,0,1113.1488,1113.1488,1113.1488,3,4,0,0.6121,0,1113.1496,1113.1496,1113.1496,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2364,-1,0.0297,0.0169,0.0465
states_3_iter_7_1776621125568.lts,v0,0,true,OK,,2026-06-04T04:16:48.301153372Z,3,4,0,2,0,2,0,0,3,4,0,0.5836,0,1113.1446,1113.1446,1113.1446,3,4,0,0.6130,0,1113.1453,1113.1453,1113.1453,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2281,-1,0.0282,0.0164,0.0446
states_3_iter_7_1776621125568.lts,v0,1,false,OK,,2026-06-04T04:16:52.109167070Z,3,4,0,2,0,2,0,0,3,4,0,0.6277,0,1113.1452,1113.1452,1113.1452,3,4,0,0.5859,0,1113.1461,1113.1461,1113.1461,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2506,-1,0.0303,0.0172,0.0476
states_3_iter_7_1776621125568.lts,v0,2,false,OK,,2026-06-04T04:16:55.913379943Z,3,4,0,2,0,2,0,0,3,4,0,0.6104,0,1113.1462,1113.1462,1113.1462,3,4,0,0.5732,0,1113.1469,1113.1469,1113.1469,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2355,-1,0.0297,0.0171,0.0468
states_3_iter_7_1776621127982.lts,v0,0,true,OK,,2026-06-04T04:16:59.721924569Z,3,4,0,2,0,2,0,0,3,4,0,0.6039,0,1113.1478,1113.1478,1113.1478,3,4,0,0.5840,0,1113.1486,1113.1486,1113.1486,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2125,-1,0.0289,0.0161,0.0451
states_3_iter_7_1776621127982.lts,v0,1,false,OK,,2026-06-04T04:17:03.528677733Z,3,4,0,2,0,2,0,0,3,4,0,0.5733,0,1113.1485,1113.1485,1113.1485,3,4,0,0.5993,0,1113.1494,1113.1494,1113.1494,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2022,-1,0.0274,0.0154,0.0429
states_3_iter_7_1776621127982.lts,v0,2,false,OK,,2026-06-04T04:17:07.324185256Z,3,4,0,2,0,2,0,0,3,4,0,0.5849,0,1113.1494,1113.1494,1113.1494,3,4,0,0.6311,0,1113.1502,1113.1502,1113.1502,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2137,-1,0.0269,0.0153,0.0422
states_3_iter_7_1776621134038.lts,v0,0,true,OK,,2026-06-04T04:17:11.134846961Z,3,4,0,2,0,2,0,0,3,4,0,0.5967,0,1113.1511,1113.1511,1113.1511,3,4,0,0.6166,0,1113.1519,1113.1519,1113.1519,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2139,-1,0.0287,0.0165,0.0452
states_3_iter_7_1776621134038.lts,v0,1,false,OK,,2026-06-04T04:17:14.944708701Z,3,4,0,2,0,2,0,0,3,4,0,0.5729,0,1113.1518,1113.1518,1113.1518,3,4,0,0.6171,0,1113.1526,1113.1526,1113.1526,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2028,-1,0.0270,0.0152,0.0422
states_3_iter_7_1776621134038.lts,v0,2,false,OK,,2026-06-04T04:17:18.743736428Z,3,4,0,2,0,2,0,0,3,4,0,0.5863,0,1113.1527,1113.1527,1113.1527,3,4,0,0.6390,0,1113.1535,1113.1535,1113.1535,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2167,-1,0.0274,0.0154,0.0428
states_3_iter_7_1776621151343.lts,v0,0,true,OK,,2026-06-04T04:17:22.561727595Z,3,4,0,2,0,2,0,0,3,4,0,0.6085,0,1113.1544,1113.1544,1113.1544,3,4,0,0.6328,0,1113.1551,1113.1551,1113.1551,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2415,-1,0.0273,0.0163,0.0436
states_3_iter_7_1776621151343.lts,v0,1,false,OK,,2026-06-04T04:17:26.371231036Z,3,4,0,2,0,2,0,0,3,4,0,0.6098,0,1113.1551,1113.1551,1113.1551,3,4,0,0.6200,0,1113.1559,1113.1559,1113.1559,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2279,-1,0.0285,0.0166,0.0451
states_3_iter_7_1776621151343.lts,v0,2,false,OK,,2026-06-04T04:17:30.170940970Z,3,4,0,2,0,2,0,0,3,4,0,0.5789,0,1113.1560,1113.1560,1113.1560,3,4,0,0.6135,0,1113.1568,1113.1568,1113.1568,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2127,-1,0.0283,0.0158,0.0441
states_3_iter_7_1776621259110.lts,v0,0,true,OK,,2026-06-04T04:17:33.975318877Z,3,4,0,2,0,2,0,0,3,4,0,0.5770,0,1113.1577,1113.1577,1113.1577,3,4,0,0.5812,0,1113.1584,1113.1584,1113.1584,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2120,-1,0.0284,0.0158,0.0441
states_3_iter_7_1776621259110.lts,v0,1,false,OK,,2026-06-04T04:17:37.782081708Z,3,4,0,2,0,2,0,0,3,4,0,0.5946,0,1113.1583,1113.1583,1113.1583,3,4,0,0.5996,0,1113.1592,1113.1592,1113.1592,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2233,-1,0.0296,0.0164,0.0460
states_3_iter_7_1776621259110.lts,v0,2,false,OK,,2026-06-04T04:17:41.584726625Z,3,4,0,2,0,2,0,0,3,4,0,0.5952,0,1113.1593,1113.1593,1113.1593,3,4,0,0.6174,0,1113.1601,1113.1601,1113.1601,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2254,-1,0.0289,0.0166,0.0456
states_3_iter_7_1776621675482.lts,v0,0,true,OK,,2026-06-04T04:17:45.397100063Z,3,4,0,2,0,2,0,0,3,4,0,0.6127,0,1113.1610,1113.1610,1113.1610,3,4,0,0.5916,0,1113.1618,1113.1618,1113.1618,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2243,-1,0.0293,0.0163,0.0456
states_3_iter_7_1776621675482.lts,v0,1,false,OK,,2026-06-04T04:17:49.206712699Z,3,4,0,2,0,2,0,0,3,4,0,0.5959,0,1113.1617,1113.1617,1113.1617,3,4,0,0.5924,0,1113.1625,1113.1625,1113.1625,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2228,-1,0.0288,0.0166,0.0453
states_3_iter_7_1776621675482.lts,v0,2,false,OK,,2026-06-04T04:17:53.007958335Z,3,4,0,2,0,2,0,0,3,4,0,0.5689,0,1113.1626,1113.1626,1113.1626,3,4,0,0.6041,0,1113.1634,1113.1634,1113.1634,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2149,-1,0.0270,0.0160,0.0430
states_3_iter_7_1776621867315.lts,v0,0,true,OK,,2026-06-04T04:17:56.815936951Z,3,4,0,2,0,2,0,0,3,4,0,0.6082,0,1113.1648,1113.1648,1113.1648,3,4,0,0.6156,0,1113.1656,1113.1656,1113.1656,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2233,-1,0.0291,0.0165,0.0455
states_3_iter_7_1776621867315.lts,v0,1,false,OK,,2026-06-04T04:18:00.630215988Z,3,4,0,2,0,2,0,0,3,4,0,0.5625,0,1113.1655,1113.1655,1113.1655,3,4,0,0.5800,0,1113.1664,1113.1664,1113.1664,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2091,-1,0.0271,0.0151,0.0422
states_3_iter_7_1776621867315.lts,v0,2,false,OK,,2026-06-04T04:18:04.431953166Z,3,4,0,2,0,2,0,0,3,4,0,0.5659,0,1113.1665,1113.1665,1113.1665,3,4,0,0.5877,0,1113.1672,1113.1672,1113.1672,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2119,-1,0.0277,0.0153,0.0430
states_3_iter_9_1776621125610.lts,v0,0,true,OK,,2026-06-04T04:18:08.235167191Z,3,4,0,2,0,2,0,0,3,4,0,0.6099,0,1113.1621,1113.1621,1113.1621,3,4,0,0.5676,0,1113.1629,1113.1629,1113.1629,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2368,-1,0.0291,0.0168,0.0459
states_3_iter_9_1776621125610.lts,v0,1,false,OK,,2026-06-04T04:18:12.045514328Z,3,4,0,2,0,2,0,0,3,4,0,0.5772,0,1113.1628,1113.1628,1113.1628,3,4,0,0.5845,0,1113.1637,1113.1637,1113.1637,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2103,-1,0.0268,0.0156,0.0424
states_3_iter_9_1776621125610.lts,v0,2,false,OK,,2026-06-04T04:18:15.842204489Z,3,4,0,2,0,2,0,0,3,4,0,0.5812,0,1113.1638,1113.1638,1113.1638,3,4,0,0.5792,0,1113.1646,1113.1646,1113.1646,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2251,-1,0.0274,0.0159,0.0433
states_3_iter_9_1776621128025.lts,v0,0,true,OK,,2026-06-04T04:18:19.648633060Z,3,4,0,2,0,2,0,0,3,4,0,0.5674,0,1113.1655,1113.1655,1113.1655,3,4,0,0.6094,0,1113.1662,1113.1662,1113.1662,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2125,-1,0.0265,0.0158,0.0423
states_3_iter_9_1776621128025.lts,v0,1,false,OK,,2026-06-04T04:18:23.452347280Z,3,4,0,2,0,2,0,0,3,4,0,0.5806,0,1113.1661,1113.1661,1113.1661,3,4,0,0.5707,0,1113.1670,1113.1670,1113.1670,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2117,-1,0.0412,0.0156,0.0569
states_3_iter_9_1776621128025.lts,v0,2,false,OK,,2026-06-04T04:18:27.251641961Z,3,4,0,2,0,2,0,0,3,4,0,0.6116,0,1113.1671,1113.1671,1113.1671,3,4,0,0.6108,0,1113.1679,1113.1679,1113.1679,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2241,-1,0.0286,0.0169,0.0455
states_3_iter_9_1776621134081.lts,v0,0,true,OK,,2026-06-04T04:18:31.053212020Z,3,4,0,2,0,2,0,0,3,4,0,0.6134,0,1113.1687,1113.1687,1113.1687,3,4,0,0.5726,0,1113.1695,1113.1695,1113.1695,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2235,-1,0.0292,0.0166,0.0458
states_3_iter_9_1776621134081.lts,v0,1,false,OK,,2026-06-04T04:18:34.861543476Z,3,4,0,2,0,2,0,0,3,4,0,0.6083,0,1113.1694,1113.1694,1113.1694,3,4,0,0.6105,0,1113.1703,1113.1703,1113.1703,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2231,-1,0.0294,0.0160,0.0454
states_3_iter_9_1776621134081.lts,v0,2,false,OK,,2026-06-04T04:18:38.662430308Z,3,4,0,2,0,2,0,0,3,4,0,0.5671,0,1113.1703,1113.1703,1113.1703,3,4,0,0.5672,0,1113.1711,1113.1711,1113.1711,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2104,-1,0.0274,0.0161,0.0434
states_3_iter_9_1776621151389.lts,v0,0,true,OK,,2026-06-04T04:18:42.469728978Z,3,4,0,2,0,2,0,0,3,4,0,0.6081,0,1113.1720,1113.1720,1113.1720,3,4,0,0.5724,0,1113.1728,1113.1728,1113.1728,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2253,-1,0.0281,0.0166,0.0447
states_3_iter_9_1776621151389.lts,v0,1,false,OK,,2026-06-04T04:18:46.279427044Z,3,4,0,2,0,2,0,0,3,4,0,0.5790,0,1113.1727,1113.1727,1113.1727,3,4,0,0.5747,0,1113.1735,1113.1735,1113.1735,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2134,-1,0.0270,0.0156,0.0426
states_3_iter_9_1776621151389.lts,v0,2,false,OK,,2026-06-04T04:18:50.080474759Z,3,4,0,2,0,2,0,0,3,4,0,0.6051,0,1113.1736,1113.1736,1113.1736,3,4,0,0.5948,0,1113.1744,1113.1744,1113.1744,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2299,-1,0.0291,0.0169,0.0460
states_3_iter_9_1776621259154.lts,v0,0,true,OK,,2026-06-04T04:18:53.888087154Z,3,4,0,2,0,2,0,0,3,4,0,0.5963,0,1113.1753,1113.1753,1113.1753,3,4,0,0.6019,0,1113.1760,1113.1760,1113.1760,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2237,-1,0.0289,0.0168,0.0457
states_3_iter_9_1776621259154.lts,v0,1,false,OK,,2026-06-04T04:18:57.689718677Z,3,4,0,2,0,2,0,0,3,4,0,0.5662,0,1113.1760,1113.1760,1113.1760,3,4,0,0.5708,0,1113.1768,1113.1768,1113.1768,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2112,-1,0.0278,0.0160,0.0437
states_3_iter_9_1776621259154.lts,v0,2,false,OK,,2026-06-04T04:19:01.491722737Z,3,4,0,2,0,2,0,0,3,4,0,0.5839,0,1113.1769,1113.1769,1113.1769,3,4,0,0.5691,0,1113.1777,1113.1777,1113.1777,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2135,-1,0.0279,0.0288,0.0567
states_3_iter_9_1776621675529.lts,v0,0,true,OK,,2026-06-04T04:19:05.297812047Z,3,4,0,2,0,2,0,0,3,4,0,0.5688,0,1113.1786,1113.1786,1113.1786,3,4,0,0.6071,0,1113.1794,1113.1794,1113.1794,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2148,-1,0.0276,0.0163,0.0439
states_3_iter_9_1776621675529.lts,v0,1,false,OK,,2026-06-04T04:19:09.098431469Z,3,4,0,2,0,2,0,0,3,4,0,0.5789,0,1113.1793,1113.1793,1113.1793,3,4,0,0.5822,0,1113.1802,1113.1802,1113.1802,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2152,-1,0.0271,0.0159,0.0430
states_3_iter_9_1776621675529.lts,v0,2,false,OK,,2026-06-04T04:19:12.903750526Z,3,4,0,2,0,2,0,0,3,4,0,0.5850,0,1113.1803,1113.1803,1113.1803,3,4,0,0.6156,0,1113.1810,1113.1810,1113.1810,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2310,-1,0.0270,0.0161,0.0431
states_3_iter_9_1776621867363.lts,v0,0,true,OK,,2026-06-04T04:19:16.718539017Z,3,4,0,2,0,2,0,0,3,4,0,0.6075,0,1113.1825,1113.1825,1113.1825,3,4,0,0.6139,0,1113.1832,1113.1832,1113.1832,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2233,-1,0.0292,0.0174,0.0466
states_3_iter_9_1776621867363.lts,v0,1,false,OK,,2026-06-04T04:19:20.528515706Z,3,4,0,2,0,2,0,0,3,4,0,0.6081,0,1113.1831,1113.1831,1113.1831,3,4,0,0.5826,0,1113.1840,1113.1840,1113.1840,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2237,-1,0.0284,0.0164,0.0448
states_3_iter_9_1776621867363.lts,v0,2,false,OK,,2026-06-04T04:19:24.332925721Z,3,4,0,2,0,2,0,0,3,4,0,0.6093,0,1113.1841,1113.1841,1113.1841,3,4,0,0.5745,0,1113.1849,1113.1849,1113.1849,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2369,-1,0.0289,0.0175,0.0464
states_40_iter_10_1776653136776.lts,v0,0,true,OK,,2026-06-04T04:19:28.350901471Z,40,1077,0,13,0,13,0,0,40,1077,0,190.8425,0,1114.1611,1314.1611,1204.1611,40,1077,0,53.5273,0,1114.2192,1142.2192,1114.2192,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,186.2020,-1,0.0470,1.4279,1.4749
states_40_iter_10_1776653136776.lts,v0,1,false,OK,,2026-06-04T04:19:32.384982644Z,40,1077,0,13,0,13,0,0,40,1077,0,182.5247,0,1114.2764,1314.2764,1214.2764,40,1077,0,53.1969,0,1114.3346,1142.3346,1114.3346,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,178.1109,-1,0.0468,1.3952,1.4420
states_40_iter_10_1776653136776.lts,v0,2,false,OK,,2026-06-04T04:19:36.416034603Z,40,1077,0,13,0,13,0,0,40,1077,0,190.9164,0,1114.3920,1314.3920,1204.3920,40,1077,0,53.4199,0,1114.4500,1142.4500,1114.4500,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,186.2851,-1,0.0467,1.4129,1.4596
states_40_iter_11_1776653136919.lts,v0,0,true,OK,,2026-06-04T04:19:40.638972860Z,40,1077,0,13,0,13,0,0,29,1077,0,186.0004,0,1114.6221,1308.6221,1204.6221,40,1077,0,52.8443,0,1114.6801,1142.6801,1114.6801,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,181.5929,-1,0.0434,1.3974,1.4407
states_40_iter_11_1776653136919.lts,v0,1,false,OK,,2026-06-04T04:19:44.667137227Z,40,1077,0,13,0,13,0,0,29,1077,0,184.8045,0,1114.7374,1308.7374,1204.7374,40,1077,0,48.9152,0,1114.7955,1142.7955,1114.7955,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,180.1858,-1,0.0429,1.3920,1.4349
states_40_iter_11_1776653136919.lts,v0,2,false,OK,,2026-06-04T04:19:48.700610603Z,40,1077,0,13,0,13,0,0,29,1077,0,185.2480,0,1114.8529,1308.8529,1204.8529,40,1077,0,55.3521,0,1114.9110,1142.9110,1114.9110,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,180.8499,-1,0.0435,1.3929,1.4364
states_40_iter_12_1776653137029.lts,v0,0,true,OK,,2026-06-04T04:19:52.928893827Z,40,1077,0,94,0,94,0,0,40,1077,0,192.8394,0,1115.1018,1315.1018,1203.1018,40,1077,0,55.3738,0,1115.1598,1143.1598,1115.1598,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,188.2661,-1,0.0462,1.4078,1.4541
states_40_iter_12_1776653137029.lts,v0,1,false,OK,,2026-06-04T04:19:56.971304867Z,40,1077,0,94,0,94,0,0,40,1077,0,184.5757,0,1115.2171,1315.2171,1213.2171,40,1077,0,54.2226,0,1115.2752,1143.2752,1115.2752,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,180.1170,-1,0.0459,1.4361,1.4820
